# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
2.141930879999999937e+23 3.935017627383631998e-27 5.521087424014058853e-12 9.093101017953122917e-09 3.998907922140705271e-03 5.299509925781528352e+01 1.807372837830075750e+15 8.335839927667599582e-06
2.142671519999999848e+23 3.933129272163977782e-27 5.518437937978024042e-12 9.093101017953428974e-09 3.996988906938551966e-03 5.301206040321648771e+01 1.808046309263869250e+15 8.335839927667599582e-06
2.143412160000000094e+23 3.931241823137305912e-27 5.515789723390086919e-12 9.093101017953728413e-09 3.995070812642640551e-03 5.302902697705289370e+01 1.808719780697663250e+15 8.335839927667599582e-06
2.144152800000000005e+23 3.929355279868748768e-27 5.513142779640099998e-12 9.093101017954029507e-09 3.993153638811043279e-03 5.304599898106187794e+01 1.809393252131456750e+15 8.335839927667599582e-06
2.144893439999999916e+23 3.927469641923649664e-27 5.510497106118213066e-12 9.093101017954325637e-09 3.991237385002045779e-03 5.306297641698135692e+01 1.810066723565250500e+15 8.335839927667599582e-06
2.145634080000000163e+23 3.925584908867557826e-27 5.507852702214860248e-12 9.093101017954618459e-09 3.989322050774143577e-03 5.307995928654980133e+01 1.810740194999044250e+15 8.335839927667599582e-06
2.146374720000000073e+23 3.923701080266237003e-27 5.505209567320783442e-12 9.093101017954906318e-09 3.987407635686050777e-03 5.309694759150620058e+01 1.811413666432838000e+15 8.335839927667599582e-06
2.147115359999999984e+23 3.921818155685657573e-27 5.502567700827006466e-12 9.093101017955195831e-09 3.985494139296688783e-03 5.311394133359013381e+01 1.812087137866631500e+15 8.335839927667599582e-06
2.147855999999999895e+23 3.919936134691999415e-27 5.499927102124854443e-12 9.093101017955480382e-09 3.983581561165195836e-03 5.313094051454170597e+01 1.812760609300425250e+15 8.335839927667599582e-06
2.148596640000000142e+23 3.918055016851652624e-27 5.497287770605942494e-12 9.093101017955761623e-09 3.981669900850920082e-03 5.314794513610154780e+01 1.813434080734219250e+15 8.335839927667599582e-06
2.149337280000000052e+23 3.916174801731217512e-27 5.494649705662183010e-12 9.093101017956041210e-09 3.979759157913426507e-03 5.316495520001085140e+01 1.814107552168013000e+15 8.335839927667599582e-06
2.150077919999999963e+23 3.914295488897503892e-27 5.492012906685782418e-12 9.093101017956317488e-09 3.977849331912490863e-03 5.318197070801134885e+01 1.814781023601806500e+15 8.335839927667599582e-06
2.150818559999999874e+23 3.912417077917526770e-27 5.489377373069233102e-12 9.093101017956590458e-09 3.975940422408097939e-03 5.319899166184534778e+01 1.815454495035600250e+15 8.335839927667599582e-06
2.151559200000000121e+23 3.910539568358476933e-27 5.486743104205277058e-12 9.093101017956863428e-09 3.974032428960411201e-03 5.321601806325599426e+01 1.816127966469394250e+15 8.335839927667599582e-06
2.152299840000000031e+23 3.908662959787766864e-27 5.484110099486964047e-12 9.093101017957131434e-09 3.972125351129819626e-03 5.323304991398688912e+01 1.816801437903188000e+15 8.335839927667599582e-06
2.153040479999999942e+23 3.906787251773029306e-27 5.481478358307655642e-12 9.093101017957399441e-09 3.970219188476935973e-03 5.325008721578205240e+01 1.817474909336981750e+15 8.335839927667599582e-06
2.153781119999999853e+23 3.904912443882100764e-27 5.478847880060997757e-12 9.093101017957660830e-09 3.968313940562580300e-03 5.326712997038610808e+01 1.818148380770775500e+15 8.335839927667599582e-06
2.154521760000000100e+23 3.903038535683026525e-27 5.476218664140929537e-12 9.093101017957923873e-09 3.966409606947784300e-03 5.328417817954424152e+01 1.818821852204569750e+15 8.335839927667599582e-06
2.155262400000000010e+23 3.901165526744060658e-27 5.473590709941683354e-12 9.093101017958181953e-09 3.964506187193791303e-03 5.330123184500214251e+01 1.819495323638363500e+15 8.335839927667599582e-06
2.156003039999999921e+23 3.899293416633658121e-27 5.470964016857773501e-12 9.093101017958436725e-09 3.962603680862051073e-03 5.331829096850615457e+01 1.820168795072157250e+15 8.335839927667599582e-06
2.156743680000000168e+23 3.897422204920484092e-27 5.468338584284008308e-12 9.093101017958689842e-09 3.960702087514224139e-03 5.333535555180313281e+01 1.820842266505951250e+15 8.335839927667599582e-06
2.157484320000000079e+23 3.895551891173411093e-27 5.465714411615488526e-12 9.093101017958942960e-09 3.958801406712183536e-03 5.335242559664049367e+01 1.821515737939745250e+15 8.335839927667599582e-06
2.158224959999999990e+23 3.893682474961513973e-27 5.463091498247597634e-12 9.093101017959191114e-09 3.956901638018007865e-03 5.336950110476625042e+01 1.822189209373539000e+15 8.335839927667599582e-06
2.158965599999999900e+23 3.891813955854079233e-27 5.460469843576014763e-12 9.093101017959437614e-09 3.955002780993989962e-03 5.338658207792894217e+01 1.822862680807332750e+15 8.335839927667599582e-06
2.159706240000000147e+23 3.889946333420594264e-27 5.457849446996705811e-12 9.093101017959682459e-09 3.953104835202627364e-03 5.340366851787771907e+01 1.823536152241127000e+15 8.335839927667599582e-06
2.160446880000000058e+23 3.888079607230758827e-27 5.455230307905926674e-12 9.093101017959925650e-09 3.951207800206632710e-03 5.342076042636220734e+01 1.824209623674921000e+15 8.335839927667599582e-06
2.161187519999999969e+23 3.886213776854475724e-27 5.452612425700228092e-12 9.093101017960163878e-09 3.949311675568926809e-03 5.343785780513268691e+01 1.824883095108714750e+15 8.335839927667599582e-06
2.161928159999999879e+23 3.884348841861853670e-27 5.449995799776441111e-12 9.093101017960400452e-09 3.947416460852637768e-03 5.345496065593992796e+01 1.825556566542508750e+15 8.335839927667599582e-06
2.162668800000000126e+23 3.882484801823207294e-27 5.447380429531690812e-12 9.093101017960635371e-09 3.945522155621104463e-03 5.347206898053532598e+01 1.826230037976303000e+15 8.335839927667599582e-06
2.163409440000000037e+23 3.880621656309064311e-27 5.444766314363397121e-12 9.093101017960870290e-09 3.943628759437880008e-03 5.348918278067075249e+01 1.826903509410096750e+15 8.335839927667599582e-06
2.164150079999999948e+23 3.878759404890150456e-27 5.442153453669263501e-12 9.093101017961100247e-09 3.941736271866722215e-03 5.350630205809869011e+01 1.827576980843890750e+15 8.335839927667599582e-06
2.164890719999999858e+23 3.876898047137403116e-27 5.439541846847284218e-12 9.093101017961328548e-09 3.939844692471600532e-03 5.352342681457217566e+01 1.828250452277684750e+15 8.335839927667599582e-06
2.165631360000000105e+23 3.875037582621963438e-27 5.436931493295742732e-12 9.093101017961553542e-09 3.937954020816693441e-03 5.354055705184479308e+01 1.828923923711479000e+15 8.335839927667599582e-06
2.166372000000000016e+23 3.873178010915182069e-27 5.434322392413215727e-12 9.093101017961778535e-09 3.936064256466391929e-03 5.355769277167067344e+01 1.829597395145273000e+15 8.335839927667599582e-06
2.167112639999999927e+23 3.871319331588611982e-27 5.431714543598567467e-12 9.093101017962000219e-09 3.934175398985293413e-03 5.357483397580450912e+01 1.830270866579067000e+15 8.335839927667599582e-06
2.167853279999999837e+23 3.869461544214017084e-27 5.429107946250947363e-12 9.093101017962216940e-09 3.932287447938206948e-03 5.359198066600154675e+01 1.830944338012861000e+15 8.335839927667599582e-06
2.168593920000000084e+23 3.867604648363364322e-27 5.426502599769804518e-12 9.093101017962436971e-09 3.930400402890151489e-03 5.360913284401758716e+01 1.831617809446655250e+15 8.335839927667599582e-06
2.169334559999999995e+23 3.865748643608828713e-27 5.423898503554868342e-12 9.093101017962652037e-09 3.928514263406355025e-03 5.362629051160897120e+01 1.832291280880449250e+15 8.335839927667599582e-06
2.170075199999999906e+23 3.863893529522792617e-27 5.421295657006163895e-12 9.093101017962865450e-09 3.926629029052257185e-03 5.364345367053260105e+01 1.832964752314243250e+15 8.335839927667599582e-06
2.170815840000000152e+23 3.862039305677842155e-27 5.418694059524002196e-12 9.093101017963075554e-09 3.924744699393504024e-03 5.366062232254594733e+01 1.833638223748037750e+15 8.335839927667599582e-06
2.171556480000000063e+23 3.860185971646772949e-27 5.416093710508987494e-12 9.093101017963285658e-09 3.922861273995955841e-03 5.367779646940698512e+01 1.834311695181831750e+15 8.335839927667599582e-06
2.172297119999999974e+23 3.858333527002585815e-27 5.413494609362011612e-12 9.093101017963494107e-09 3.920978752425679364e-03 5.369497611287427929e+01 1.834985166615625750e+15 8.335839927667599582e-06
2.173037759999999885e+23 3.856481971318486764e-27 5.410896755484253948e-12 9.093101017963697594e-09 3.919097134248952091e-03 5.371216125470692759e+01 1.835658638049419750e+15 8.335839927667599582e-06
2.173778400000000131e+23 3.854631304167889154e-27 5.408300148277187937e-12 9.093101017963901080e-09 3.917216419032260553e-03 5.372935189666457489e+01 1.836332109483214250e+15 8.335839927667599582e-06
2.174519040000000042e+23 3.852781525124380687e-27 5.405704787142526926e-12 9.093101017964102912e-09 3.915336606342269092e-03 5.374654804050773294e+01 1.837005580917008250e+15 8.335839927667599582e-06
2.175259679999999953e+23 3.850932633761759284e-27 5.403110671482280727e-12 9.093101017964303090e-09 3.913457695745855419e-03 5.376374968799739662e+01 1.837679052350802500e+15 8.335839927667599582e-06
2.176000319999999864e+23 3.849084629654040255e-27 5.400517800698766918e-12 9.093101017964501613e-09 3.911579686810119291e-03 5.378095684089500850e+01 1.838352523784596500e+15 8.335839927667599582e-06
2.176740960000000110e+23 3.847237512375446977e-27 5.397926174194593075e-12 9.093101017964696828e-09 3.909702579102370366e-03 5.379816950096255113e+01 1.839025995218391000e+15 8.335839927667599582e-06
2.177481600000000021e+23 3.845391281500404433e-27 5.395335791372648695e-12 9.093101017964890388e-09 3.907826372190123868e-03 5.381538766996258971e+01 1.839699466652185250e+15 8.335839927667599582e-06
2.178222239999999932e+23 3.843545936603540650e-27 5.392746651636108426e-12 9.093101017965082294e-09 3.905951065641101450e-03 5.383261134965828631e+01 1.840372938085979250e+15 8.335839927667599582e-06
2.178962879999999843e+23 3.841701477259687414e-27 5.390158754388434489e-12 9.093101017965272546e-09 3.904076659023232067e-03 5.384984054181333590e+01 1.841046409519773500e+15 8.335839927667599582e-06
2.179703520000000089e+23 3.839857903043878836e-27 5.387572099033372644e-12 9.093101017965461143e-09 3.902203151904649805e-03 5.386707524819203741e+01 1.841719880953568000e+15 8.335839927667599582e-06
2.180444160000000000e+23 3.838015213531356375e-27 5.384986684974957030e-12 9.093101017965648086e-09 3.900330543853699084e-03 5.388431547055920845e+01 1.842393352387362250e+15 8.335839927667599582e-06
2.181184799999999911e+23 3.836173408297560946e-27 5.382402511617503707e-12 9.093101017965831720e-09 3.898458834438927288e-03 5.390156121068028483e+01 1.843066823821156500e+15 8.335839927667599582e-06
2.181925440000000157e+23 3.834332486918135786e-27 5.379819578365614693e-12 9.093101017966015354e-09 3.896588023229089100e-03 5.391881247032127078e+01 1.843740295254951000e+15 8.335839927667599582e-06
2.182666080000000068e+23 3.832492448968933635e-27 5.377237884624179584e-12 9.093101017966197334e-09 3.894718109793149103e-03 5.393606925124870344e+01 1.844413766688745250e+15 8.335839927667599582e-06
2.183406719999999979e+23 3.830653294026003817e-27 5.374657429798372315e-12 9.093101017966376005e-09 3.892849093700274845e-03 5.395333155522969548e+01 1.845087238122539500e+15 8.335839927667599582e-06
2.184147359999999890e+23 3.828815021665604439e-27 5.372078213293651166e-12 9.093101017966554676e-09 3.890980974519842473e-03 5.397059938403196355e+01 1.845760709556333750e+15 8.335839927667599582e-06
2.184888000000000136e+23 3.826977631464192343e-27 5.369500234515761185e-12 9.093101017966730038e-09 3.889113751821433700e-03 5.398787273942374298e+01 1.846434180990128250e+15 8.335839927667599582e-06
2.185628640000000047e+23 3.825141122998433158e-27 5.366923492870731761e-12 9.093101017966905400e-09 3.887247425174839271e-03 5.400515162317383044e+01 1.847107652423922500e+15 8.335839927667599582e-06
2.186369279999999958e+23 3.823305495845190528e-27 5.364347987764879860e-12 9.093101017967077454e-09 3.885381994150054197e-03 5.402243603705163366e+01 1.847781123857716750e+15 8.335839927667599582e-06
2.187109919999999869e+23 3.821470749581534732e-27 5.361773718604804366e-12 9.093101017967249507e-09 3.883517458317281221e-03 5.403972598282709328e+01 1.848454595291511000e+15 8.335839927667599582e-06
2.187850560000000115e+23 3.819636883784739088e-27 5.359200684797392546e-12 9.093101017967418252e-09 3.881653817246929518e-03 5.405702146227069704e+01 1.849128066725305750e+15 8.335839927667599582e-06
2.188591200000000026e+23 3.817803898032280675e-27 5.356628885749816818e-12 9.093101017967586997e-09 3.879791070509616430e-03 5.407432247715352958e+01 1.849801538159100000e+15 8.335839927667599582e-06
2.189331839999999937e+23 3.815971791901837462e-27 5.354058320869534752e-12 9.093101017967752433e-09 3.877929217676163998e-03 5.409162902924719418e+01 1.850475009592894250e+15 8.335839927667599582e-06
2.190072479999999848e+23 3.814140564971294766e-27 5.351488989564287452e-12 9.093101017967917869e-09 3.876068258317601992e-03 5.410894112032390524e+01 1.851148481026688750e+15 8.335839927667599582e-06
2.190813120000000094e+23 3.812310216818736641e-27 5.348920891242101982e-12 9.093101017968081651e-09 3.874208192005165752e-03 5.412625875215639581e+01 1.851821952460483250e+15 8.335839927667599582e-06
2.191553760000000005e+23 3.810480747022456641e-27 5.346354025311294595e-12 9.093101017968243778e-09 3.872349018310300515e-03 5.414358192651795321e+01 1.852495423894277750e+15 8.335839927667599582e-06
2.192294399999999916e+23 3.808652155160945623e-27 5.343788391180462659e-12 9.093101017968402597e-09 3.870490736804654917e-03 5.416091064518245446e+01 1.853168895328072000e+15 8.335839927667599582e-06
2.193035040000000163e+23 3.806824440812901075e-27 5.341223988258488689e-12 9.093101017968559761e-09 3.868633347060084458e-03 5.417824490992433084e+01 1.853842366761866750e+15 8.335839927667599582e-06
2.193775680000000073e+23 3.804997603557224959e-27 5.338660815954546009e-12 9.093101017968718580e-09 3.866776848648654542e-03 5.419558472251853942e+01 1.854515838195661250e+15 8.335839927667599582e-06
2.194516319999999984e+23 3.803171642973019413e-27 5.336098873678089054e-12 9.093101017968874090e-09 3.864921241142634401e-03 5.421293008474059150e+01 1.855189309629455500e+15 8.335839927667599582e-06
2.195256959999999895e+23 3.801346558639593204e-27 5.333538160838857409e-12 9.093101017969029600e-09 3.863066524114501001e-03 5.423028099836660232e+01 1.855862781063250000e+15 8.335839927667599582e-06
2.195997600000000142e+23 3.799522350136454553e-27 5.330978676846874196e-12 9.093101017969180147e-09 3.861212697136936003e-03 5.424763746517320584e+01 1.856536252497044750e+15 8.335839927667599582e-06
2.196738240000000052e+23 3.797699017043320465e-27 5.328420421112456575e-12 9.093101017969330694e-09 3.859359759782832709e-03 5.426499948693756181e+01 1.857209723930839250e+15 8.335839927667599582e-06
2.197478879999999963e+23 3.795876558940080853e-27 5.325863393046160001e-12 9.093101017969481241e-09 3.857507711625258757e-03 5.428236706543768975e+01 1.857883195364633500e+15 8.335839927667599582e-06
2.198219519999999874e+23 3.794054975406820781e-27 5.323307592058819430e-12 9.093101017969628479e-09 3.855656552237483447e-03 5.429974020245221311e+01 1.858556666798428000e+15 8.335839927667599582e-06
2.198960160000000121e+23 3.792234266023852031e-27 5.320753017561580817e-12 9.093101017969775717e-09 3.853806281193002028e-03 5.431711889976011776e+01 1.859230138232222750e+15 8.335839927667599582e-06
2.199700800000000031e+23 3.790414430371683689e-27 5.318199668965875266e-12 9.093101017969919646e-09 3.851956898065514879e-03 5.433450315914094375e+01 1.859903609666017250e+15 8.335839927667599582e-06
2.200441439999999942e+23 3.788595468031028600e-27 5.315647545683412573e-12 9.093101017970063576e-09 3.850108402428924909e-03 5.435189298237483513e+01 1.860577081099811750e+15 8.335839927667599582e-06
