# z rho(z) P(z) g(z) n(z) K(z)
2.287606150824656498e+23 1.262774292697445255e-27 5.209643905477407691e-12 1.731036602568003556e-08 1.257768374566669818e-03 2.574665464804461479e+09
2.314315948970686410e+23 1.248832928260509349e-27 5.152128049561639779e-12 1.698175074702969889e-08 1.243882276798849874e-03 2.593791532263628483e+09
2.341337607319025164e+23 1.235158480993668915e-27 5.095713374923077285e-12 1.663494117654050024e-08 1.230262038082102121e-03 2.612900302727753162e+09
2.368674767109708296e+23 1.221766135209858318e-27 5.040462525269147078e-12 1.626660565036757941e-08 1.216922782535367507e-03 2.631959730429309368e+09
2.396331112097365119e+23 1.208673711908390092e-27 4.986449022100083966e-12 1.587304289637077289e-08 1.203882260511554038e-03 2.650931941237728119e+09
2.424310369047736075e+23 1.195901934529898249e-27 4.933758361095381521e-12 1.545022299419540000e-08 1.191161113298968340e-03 2.669772467862989426e+09
2.452616308239780912e+23 1.183473603637651388e-27 4.882484607216735479e-12 1.499387604586801727e-08 1.178782051074375378e-03 2.688431106768486977e+09
2.481252743973759227e+23 1.171416538818262286e-27 4.832742531679150744e-12 1.449964605314418594e-08 1.166772783141359652e-03 2.706847120870021343e+09
2.510223535085214237e+23 1.159765088655320988e-27 4.784673841429147332e-12 1.396332833342246042e-08 1.155167521918087003e-03 2.724946257628063679e+09
2.539532585464960773e+23 1.148554515804441343e-27 4.738424014467006226e-12 1.338120594830403604e-08 1.144001390271162134e-03 2.742648930976363659e+09
2.569183844585167777e+23 1.137820827133713522e-27 4.694141599081989608e-12 1.275049160460031160e-08 1.133310252329442283e-03 2.759870533743261814e+09
2.599181308031474545e+23 1.127600728519726705e-27 4.651978027360870611e-12 1.206986385188655280e-08 1.123130668459258828e-03 2.776521647284569263e+09
2.629529018041533664e+23 1.117931573378280237e-27 4.612087402848591626e-12 1.134005893811108267e-08 1.113499843999163526e-03 2.792508354138525486e+09
2.660231064049626949e+23 1.108851304454955902e-27 4.574626260402111366e-12 1.056444444342237862e-08 1.104455571281256522e-03 2.807732664683811188e+09
2.691291583237774178e+23 1.100398388370849057e-27 4.539753296155260680e-12 9.749465244143599702e-09 1.096036164436392122e-03 2.822093067569478035e+09
2.722714761093138308e+23 1.092608577944859070e-27 4.507616010303571176e-12 8.904830118787721592e-09 1.088277234551344617e-03 2.835490686628083706e+09
2.754504831972164732e+23 1.085499594994687800e-27 4.478287515168158381e-12 8.043315547483222048e-09 1.081196433190589282e-03 2.847857045757109642e+09
2.786666079671082119e+23 1.079078237537404472e-27 4.451795856337529991e-12 7.180115092676265181e-09 1.074800531422343518e-03 2.859143850953079224e+09
2.819202838003179911e+23 1.073342402364450336e-27 4.428132356910588115e-12 6.331756827254218422e-09 1.069087434375635319e-03 2.869320787424955368e+09
2.852119491382797706e+23 1.068279955815495253e-27 4.407246958812855435e-12 5.514724760328874465e-09 1.064045056490662416e-03 2.878378547042909622e+09
2.885420475416141302e+23 1.063867618791615379e-27 4.389043622857808321e-12 4.744012992664684920e-09 1.059650210952026335e-03 2.886331675247545242e+09
2.919110277499011948e+23 1.060069768473119812e-27 4.373375385168710849e-12 4.031873593247746544e-09 1.055867416156815652e-03 2.893221360560637474e+09
2.953193437421401172e+23 1.056837151517673950e-27 4.360039048407603737e-12 3.386973581088253458e-09 1.052647614013898624e-03 2.899118147302885056e+09
2.987674547979383032e+23 1.054108945205021547e-27 4.348783685139768645e-12 2.814069540002259445e-09 1.049930222917808695e-03 2.904118253212284565e+09
3.022558255593909513e+23 1.051831917395046757e-27 4.339389683280972528e-12 2.314182368394255463e-09 1.047662221752471839e-03 2.908308006538939476e+09
3.057849260936975824e+23 1.049950122988374954e-27 4.331626238286272372e-12 1.885154230687046987e-09 1.045787887197329553e-03 2.911781952027659893e+09
3.093552319564952245e+23 1.048409138013636070e-27 4.325268821106886902e-12 1.522421226905184286e-09 1.044253011029737648e-03 2.914634473116008759e+09
3.129672242559552303e+23 1.047157786291226959e-27 4.320106301635309556e-12 1.219839373799127730e-09 1.043006619943850346e-03 2.916955999629808426e+09
3.166213897176043991e+23 1.046148821916592405e-27 4.315943764327133765e-12 9.704406994750321267e-10 1.042001655328385389e-03 2.918831215178873539e+09
3.203182207499146982e+23 1.045339671884918802e-27 4.312605571939545641e-12 7.670479883861404262e-10 1.041195712947388160e-03 2.920337244174903393e+09
3.240582155106567491e+23 1.044693242925381887e-27 4.309938694169820377e-12 6.027234365016393464e-10 1.040551846576009401e-03 2.921541805703126907e+09
3.278418779740278851e+23 1.044178796854860624e-27 4.307816318974595501e-12 4.710594672955744925e-10 1.040039439884121730e-03 2.922501317183338642e+09
3.316697179985666564e+23 1.043772899016130266e-27 4.306141765403133616e-12 3.663380203167346614e-10 1.039635151114693800e-03 2.923258927770614624e+09
3.355422513958468735e+23 1.043456225220535968e-27 4.304835310465950537e-12 2.835907971335586637e-10 1.039319732684451875e-03 2.923850342251559258e+09
