# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
1.066521600000000000e+22 1.438572216707816774e-26 2.018411027927836581e-11 3.259916494414603296e-09 1.461929368227341160e-02 2.233121668850228758e+01 1.297101093537499219e+13 2.148504918418746091e-06
1.073927999999999948e+22 1.438323412882190176e-26 2.018061939867047574e-11 3.293435147234968330e-09 1.461676524737534795e-02 2.233379187751365791e+01 1.321369478741103320e+13 2.148504918418746091e-06
1.081334399999999895e+22 1.438072108481439243e-26 2.017709343335604280e-11 3.326930666919718049e-09 1.461421140072409648e-02 2.233639370195005114e+01 1.345886032578383008e+13 2.148504918418746091e-06
1.088740800000000052e+22 1.437818306693716448e-26 2.017353242806692657e-11 3.360400250833752743e-09 1.461163217471881694e-02 2.233902215176104278e+01 1.370650573292996484e+13 2.148504918418746091e-06
1.096147200000000000e+22 1.437562010934228348e-26 2.016993643072071118e-11 3.393841132584679479e-09 1.460902760406608027e-02 2.234167721475108692e+01 1.395662898542860547e+13 2.148504918418746091e-06
1.103553599999999948e+22 1.437303224832684824e-26 2.016630549224460959e-11 3.427250582168095215e-09 1.460639772565232135e-02 2.234435887670565180e+01 1.420922785624129688e+13 2.148504918418746091e-06
1.110960000000000105e+22 1.437041952233299656e-26 2.016263966657544740e-11 3.460625906098751585e-09 1.460374257854383205e-02 2.234706712138732598e+01 1.446429991717746484e+13 2.148504918418746091e-06
1.118366400000000052e+22 1.436778197194788515e-26 2.015893901065967577e-11 3.493964447527833811e-09 1.460106220398676123e-02 2.234980193053183228e+01 1.472184254225567383e+13 2.148504918418746091e-06
1.125772800000000000e+22 1.436511963990370969e-26 2.015520358445336177e-11 3.527263586346548111e-09 1.459835664540711474e-02 2.235256328384397762e+01 1.498185291009346289e+13 2.148504918418746091e-06
1.133179199999999948e+22 1.436243257107055894e-26 2.015143345091216844e-11 3.560520739276212014e-09 1.459562594840351120e-02 2.235535115900082559e+01 1.524432800625642773e+13 2.148504918418746091e-06
1.140585599999999895e+22 1.435972081228254998e-26 2.014762867574744320e-11 3.593733359945084960e-09 1.459287016057048310e-02 2.235816553182798216e+01 1.550926462662800000e+13 2.148504918418746091e-06
1.147992000000000052e+22 1.435698441245120493e-26 2.014378932758524330e-11 3.626898938952120352e-09 1.459008933161369016e-02 2.236100637617775533e+01 1.577665938001133008e+13 2.148504918418746091e-06
1.155398400000000000e+22 1.435422342246665603e-26 2.013991547782776689e-11 3.660015003917868180e-09 1.458728351324954306e-02 2.236387366402744803e+01 1.604650869031199414e+13 2.148504918418746091e-06
1.162804799999999948e+22 1.435143789512807450e-26 2.013600720055569406e-11 3.693079119522762321e-09 1.458445275913447005e-02 2.236676736554736422e+01 1.631880879987015625e+13 2.148504918418746091e-06
1.170211200000000105e+22 1.434862788514363322e-26 2.013206457252819002e-11 3.726088887532982751e-09 1.458159712486491004e-02 2.236968744909661311e+01 1.659355577233749023e+13 2.148504918418746091e-06
1.177617600000000052e+22 1.434579344913052685e-26 2.012808767318287603e-11 3.759041946814130496e-09 1.457871666797731433e-02 2.237263388121874286e+01 1.687074549466245508e+13 2.148504918418746091e-06
1.185024000000000000e+22 1.434293464561497184e-26 2.012407658463587467e-11 3.791935973332945685e-09 1.457581144794814834e-02 2.237560662663734590e+01 1.715037368033473828e+13 2.148504918418746091e-06
1.192430399999999948e+22 1.434005153500077853e-26 2.012003139163767843e-11 3.824768680147280883e-09 1.457288152616196056e-02 2.237860564828427101e+01 1.743243587256777539e+13 2.148504918418746091e-06
1.199836799999999895e+22 1.433714417939913128e-26 2.011595218133435301e-11 3.857537817384568337e-09 1.456992696573839417e-02 2.238163090747221062e+01 1.771692744608408984e+13 2.148504918418746091e-06
1.207243200000000052e+22 1.433421264278306145e-26 2.011183904348424895e-11 3.890241172208998275e-09 1.456694783168916568e-02 2.238468236372961684e+01 1.800384361027096484e+13 2.148504918418746091e-06
1.214649600000000000e+22 1.433125699082629335e-26 2.010769207023190023e-11 3.922876568777650213e-09 1.456394419075430352e-02 2.238775997496384917e+01 1.829317941257108984e+13 2.148504918418746091e-06
1.222055999999999948e+22 1.432827729087406349e-26 2.010351135606708848e-11 3.955441868185801423e-09 1.456091611137248602e-02 2.239086369748711292e+01 1.858492974018744141e+13 2.148504918418746091e-06
1.229462400000000105e+22 1.432527361194312635e-26 2.009929699782483980e-11 3.987934968401652460e-09 1.455786366368104490e-02 2.239399348601203243e+01 1.887908932313041406e+13 2.148504918418746091e-06
1.236868800000000052e+22 1.432224602472174862e-26 2.009504909468541179e-11 4.020353804190668261e-09 1.455478691951596348e-02 2.239714929364706819e+01 1.917565273759950391e+13 2.148504918418746091e-06
1.244275200000000000e+22 1.431919460156970060e-26 2.009076774817431297e-11 4.052696347029841695e-09 1.455168595241187503e-02 2.240033107189190176e+01 1.947461440796795703e+13 2.148504918418746091e-06
1.251681599999999948e+22 1.431611941644709804e-26 2.008645306206241747e-11 4.084960605012011936e-09 1.454856083752973164e-02 2.240353877070702282e+01 1.977596860942745703e+13 2.148504918418746091e-06
1.259087999999999895e+22 1.431302054480218774e-26 2.008210514220857131e-11 4.117144622740570982e-09 1.454541165154279135e-02 2.240677233862617612e+01 2.007970947133914062e+13 2.148504918418746091e-06
1.266494400000000052e+22 1.430989806369424646e-26 2.007772409673197878e-11 4.149246481214709717e-09 1.454223847276148521e-02 2.241003172262359655e+01 2.038583097972694141e+13 2.148504918418746091e-06
1.273900800000000000e+22 1.430675205162603564e-26 2.007331003577715064e-11 4.181264297705484753e-09 1.453904138096317328e-02 2.241331686828418057e+01 2.069432697938431641e+13 2.148504918418746091e-06
1.281307199999999948e+22 1.430358258853656645e-26 2.006886307150375507e-11 4.213196225622936821e-09 1.453582045738478420e-02 2.241662771980654156e+01 2.100519117707899219e+13 2.148504918418746091e-06
1.288713600000000105e+22 1.430038975580109699e-26 2.006438331808661112e-11 4.245040454374455947e-09 1.453257578472281521e-02 2.241996421999840905e+01 2.131841714467367188e+13 2.148504918418746091e-06
1.296120000000000052e+22 1.429717363623112936e-26 2.005987089171568877e-11 4.276795209214665544e-09 1.452930744713332341e-02 2.242332631027201728e+01 2.163399832070573047e+13 2.148504918418746091e-06
1.303526400000000000e+22 1.429393431407442404e-26 2.005532591059609599e-11 4.308458751087038826e-09 1.452601553023194145e-02 2.242671393063938012e+01 2.195192801350008594e+13 2.148504918418746091e-06
1.310932799999999948e+22 1.429067187489733565e-26 2.005074849478304004e-11 4.340029376457482480e-09 1.452270012097431166e-02 2.243012701983064616e+01 2.227219940450262109e+13 2.148504918418746091e-06
1.318339199999999895e+22 1.428738640556553038e-26 2.004613876615474379e-11 4.371505417140093550e-09 1.451936130763648372e-02 2.243356551530970577e+01 2.259480554994556641e+13 2.148504918418746091e-06
1.325745600000000052e+22 1.428407799428634222e-26 2.004149684847186377e-11 4.402885240115364166e-09 1.451599917985794963e-02 2.243702935322523473e+01 2.291973938355400781e+13 2.148504918418746091e-06
1.333152000000000000e+22 1.428074673047376331e-26 2.003682286718809164e-11 4.434167247341008642e-09 1.451261382850446008e-02 2.244051846854738486e+01 2.324699371973995312e+13 2.148504918418746091e-06
1.340558399999999948e+22 1.427739270474825166e-26 2.003211694944986343e-11 4.465349875555670212e-09 1.450920534566782147e-02 2.244403279506346394e+01 2.357656125604721094e+13 2.148504918418746091e-06
1.347964800000000105e+22 1.427401600893673117e-26 2.002737922409636596e-11 4.496431596075736520e-09 1.450577382466588551e-02 2.244757226537338468e+01 2.390843457504208594e+13 2.148504918418746091e-06
1.355371200000000052e+22 1.427061673607257151e-26 2.002260982165951747e-11 4.527410914585441711e-09 1.450231936004255096e-02 2.245113681088503554e+01 2.424260614731045312e+13 2.148504918418746091e-06
1.362777600000000000e+22 1.426719498039448037e-26 2.001780887436238113e-11 4.558286370920533884e-09 1.449884204756660827e-02 2.245472636181081327e+01 2.457906833470189844e+13 2.148504918418746091e-06
1.370183999999999948e+22 1.426375083719618309e-26 2.001297651590830504e-11 4.589056538845684929e-09 1.449534198407901112e-02 2.245834084732067737e+01 2.491781339162854297e+13 2.148504918418746091e-06
1.377590399999999895e+22 1.426028440288526053e-26 2.000811288156343996e-11 4.619720025825870208e-09 1.449181926755264450e-02 2.246198019547590974e+01 2.525883346796523438e+13 2.148504918418746091e-06
1.384996800000000052e+22 1.425679577495192787e-26 2.000321810811293431e-11 4.650275472791941442e-09 1.448827399706060712e-02 2.246564433325734100e+01 2.560212061211951172e+13 2.148504918418746091e-06
1.392403200000000000e+22 1.425328505187132165e-26 1.999829233372385481e-11 4.680721553900594602e-09 1.448470627267691574e-02 2.246933318666342672e+01 2.594766677314366406e+13 2.148504918418746091e-06
1.399809599999999948e+22 1.424975233310352267e-26 1.999333569794521555e-11 4.711056976288947915e-09 1.448111619547651392e-02 2.247304668070581712e+01 2.629546380267259375e+13 2.148504918418746091e-06
1.407216000000000105e+22 1.424619771909353600e-26 1.998834834170792634e-11 4.741280479823945006e-09 1.447750386753526852e-02 2.247678473940492339e+01 2.664550345776828906e+13 2.148504918418746091e-06
1.414622400000000052e+22 1.424262131127129376e-26 1.998333040732483464e-11 4.771390836846765192e-09 1.447386939192996450e-02 2.248054728578542694e+01 2.699777740406391797e+13 2.148504918418746091e-06
1.422028800000000000e+22 1.423902321204890298e-26 1.997828203848682883e-11 4.801386851912476659e-09 1.447021287273550505e-02 2.248433424187464169e+01 2.735227721690364844e+13 2.148504918418746091e-06
1.429435199999999948e+22 1.423540352466456827e-26 1.997320338004386473e-11 4.831267361525114494e-09 1.446653441486630415e-02 2.248814552886233997e+01 2.770899438411682812e+13 2.148504918418746091e-06
1.436841599999999895e+22 1.423176235326653525e-26 1.996809457812276131e-11 4.861031233868381286e-09 1.446283412416159674e-02 2.249198106700803379e+01 2.806792030887838672e+13 2.148504918418746091e-06
1.444248000000000052e+22 1.422809980285994643e-26 1.996295578005260576e-11 4.890677368532172118e-09 1.445911210733142466e-02 2.249584077569256735e+01 2.842904631194691406e+13 2.148504918418746091e-06
1.451654400000000000e+22 1.422441597922395973e-26 1.995778713424847972e-11 4.920204696235124951e-09 1.445536847187241236e-02 2.249972457350109778e+01 2.879236363321098828e+13 2.148504918418746091e-06
1.459060799999999948e+22 1.422071098891174272e-26 1.995258879021145929e-11 4.949612178543368467e-09 1.445160332606775823e-02 2.250363237821890650e+01 2.915786343439604297e+13 2.148504918418746091e-06
1.466467200000000105e+22 1.421698493925047261e-26 1.994736089852860528e-11 4.978898807585667533e-09 1.444781677898724498e-02 2.250756410682714304e+01 2.952553680214721484e+13 2.148504918418746091e-06
1.473873600000000052e+22 1.421323793834133915e-26 1.994210361087296005e-11 5.008063605765161509e-09 1.444400894048722579e-02 2.251151967549854405e+01 2.989537474925811328e+13 2.148504918418746091e-06
1.481280000000000000e+22 1.420947009505828758e-26 1.993681708000180262e-11 5.037105625467850916e-09 1.444017992120936490e-02 2.251549899959446677e+01 3.026736821694230469e+13 2.148504918418746091e-06
1.488686399999999948e+22 1.420568151890504232e-26 1.993150145955602833e-11 5.066023948768041723e-09 1.443632983243532328e-02 2.251950199381164808e+01 3.064150807737735547e+13 2.148504918418746091e-06
1.496092799999999895e+22 1.420187232007881775e-26 1.992615690414954247e-11 5.094817687130900304e-09 1.443245878615151412e-02 2.252352857211086246e+01 3.101778513650831641e+13 2.148504918418746091e-06
1.503499200000000052e+22 1.419804260944265572e-26 1.992078356933046360e-11 5.123485981112317562e-09 1.442856689502099513e-02 2.252757864774195440e+01 3.139619013492366016e+13 2.148504918418746091e-06
1.510905600000000000e+22 1.419419249843526027e-26 1.991538161145457783e-11 5.152028000056220391e-09 1.442465427229182133e-02 2.253165213333515027e+01 3.177671375051891406e+13 2.148504918418746091e-06
1.518311999999999948e+22 1.419032209907096606e-26 1.990995118768534205e-11 5.180442941789547163e-09 1.442072103179703642e-02 2.253574894089711123e+01 3.215934660100506250e+13 2.148504918418746091e-06
1.525718400000000105e+22 1.418643152393977284e-26 1.990449245599388717e-11 5.208730032314989841e-09 1.441676728795468314e-02 2.253986898180697196e+01 3.254407924611019141e+13 2.148504918418746091e-06
1.533124800000000052e+22 1.418252088620731382e-26 1.989900557515902458e-11 5.236888525501730167e-09 1.441279315576779810e-02 2.254401216681234743e+01 3.293090218863450781e+13 2.148504918418746091e-06
1.540531200000000000e+22 1.417859029961488446e-26 1.989349070476722028e-11 5.264917702774278310e-09 1.440879875082441176e-02 2.254817840602533607e+01 3.331980587708132422e+13 2.148504918418746091e-06
1.547937599999999948e+22 1.417463987838133624e-26 1.988794800507502442e-11 5.292816872799597585e-09 1.440478418919787819e-02 2.255236760902253579e+01 3.371078070822780469e+13 2.148504918418746091e-06
1.555343999999999895e+22 1.417066973717940897e-26 1.988237763697578700e-11 5.320585371172669118e-09 1.440074958742280052e-02 2.255657968486639575e+01 3.410381702873753516e+13 2.148504918418746091e-06
1.562750400000000052e+22 1.416667999119800677e-26 1.987677976208708694e-11 5.348222560100624654e-09 1.439669506255833106e-02 2.256081454203533099e+01 3.449890513655651562e+13 2.148504918418746091e-06
1.570156800000000000e+22 1.416267075601797328e-26 1.987115454257641347e-11 5.375727828085623707e-09 1.439262073206192157e-02 2.256507208855177637e+01 3.489603528324342969e+13 2.148504918418746091e-06
1.577563199999999948e+22 1.415864214761156937e-26 1.986550214116044561e-11 5.403100589606591688e-09 1.438852671378879761e-02 2.256935223197912066e+01 3.529519767667766406e+13 2.148504918418746091e-06
1.584969600000000105e+22 1.415459428234246743e-26 1.985982272110503919e-11 5.430340284799996014e-09 1.438441312599195339e-02 2.257365487941807558e+01 3.569638248221611719e+13 2.148504918418746091e-06
1.592376000000000052e+22 1.415052727696575419e-26 1.985411644622522367e-11 5.457446379139748719e-09 1.438028008732215174e-02 2.257797993750305920e+01 3.609957982429089844e+13 2.148504918418746091e-06
1.599782400000000000e+22 1.414644124862793363e-26 1.984838348088521828e-11 5.484418363116422504e-09 1.437612771682792757e-02 2.258232731239855440e+01 3.650477978852116406e+13 2.148504918418746091e-06
1.607188799999999948e+22 1.414233631482963312e-26 1.984262398994609343e-11 5.511255751915878658e-09 1.437195613391768594e-02 2.258669690983516887e+01 3.691197242440933594e+13 2.148504918418746091e-06
1.614595199999999895e+22 1.413821259330035995e-26 1.983683813859005951e-11 5.537958085097444174e-09 1.436776545823243399e-02 2.259108863523945487e+01 3.732114774627630469e+13 2.148504918418746091e-06
1.622001600000000052e+22 1.413407020214370754e-26 1.983102609252419561e-11 5.564524926271764601e-09 1.436355580979333489e-02 2.259550239357597334e+01 3.773229573486654688e+13 2.148504918418746091e-06
1.629408000000000000e+22 1.412990925970182349e-26 1.982518801779028523e-11 5.590955862778475750e-09 1.435932730886397939e-02 2.259993808948813410e+01 3.814540633932159375e+13 2.148504918418746091e-06
1.636814399999999948e+22 1.412572988453938430e-26 1.981932408074232733e-11 5.617250505363769518e-09 1.435508007593410199e-02 2.260439562731203367e+01 3.856046947978293750e+13 2.148504918418746091e-06
1.644220800000000105e+22 1.412153219544360395e-26 1.981343444804656539e-11 5.643408487858014304e-09 1.435081423171958442e-02 2.260887491107323299e+01 3.897747504829063281e+13 2.148504918418746091e-06
1.651627200000000052e+22 1.411731631142421958e-26 1.980751928668145833e-11 5.669429466853526805e-09 1.434652989716244872e-02 2.261337584448349602e+01 3.939641291019695312e+13 2.148504918418746091e-06
1.659033600000000000e+22 1.411308235171351156e-26 1.980157876393769667e-11 5.695313121382606848e-09 1.434222719343086760e-02 2.261789833093756386e+01 3.981727290610723438e+13 2.148504918418746091e-06
1.666439999999999948e+22 1.410883043576546549e-26 1.979561304741704578e-11 5.721059152595931227e-09 1.433790624191832661e-02 2.262244227351079928e+01 4.024004485428475000e+13 2.148504918418746091e-06
