# z rho(z) P(z) g(z) n(z) K(z)
2.396331112097365119e+23 5.755875410136663511e-28 7.915392171167219407e-14 5.738705171377245502e-10 5.733057839933726908e-04 1.449024686498494446e+08
2.424310369047736075e+23 5.689454291818925068e-28 7.824050861206531165e-14 5.672474763500265906e-10 5.666900029700715734e-04 1.460280544694406688e+08
2.452616308239780912e+23 5.623798365672457402e-28 7.733761831861792962e-14 5.607008615806584425e-10 5.601504378247033943e-04 1.471624061822594106e+08
2.481252743973759227e+23 5.558897730169658890e-28 7.644511466703103302e-14 5.542297925698072340e-10 5.536861023296937205e-04 1.483056118151389062e+08
2.510223535085214237e+23 5.494742903172148170e-28 7.556286726038218735e-14 5.478333989526944334e-10 5.472960520301348251e-04 1.494577556882401109e+08
2.539532585464960773e+23 5.431325013163220361e-28 7.469075409892533944e-14 5.415108201817375335e-10 5.409794032912229253e-04 1.506189143734251559e+08
2.569183844585167777e+23 5.368636009860459260e-28 7.382866447640313513e-14 5.352612054450341937e-10 5.347353542760272926e-04 1.517891518405074179e+08
2.599181308031474545e+23 5.306668895604633717e-28 7.297650216207198465e-14 5.290837135817446618e-10 5.285632079926526295e-04 1.529685136845957339e+08
2.629529018041533664e+23 5.245417979006031412e-28 7.213418888880764561e-14 5.229775129948118122e-10 5.224623975583210208e-04 1.541570203165491223e+08
2.660231064049626949e+23 5.184878136767584787e-28 7.130165420180940248e-14 5.169417815615501586e-10 5.164324126743146878e-04 1.553546792744991183e+08
2.691291583237774178e+23 5.125034846314471482e-28 7.047869838884087528e-14 5.109757065424399900e-10 5.104718068402230770e-04 1.565616870803013444e+08
2.722714761093138308e+23 5.065880031506045228e-28 6.966521038804630766e-14 5.050784844885327723e-10 5.045797756435432173e-04 1.577781188567855358e+08
2.754504831972164732e+23 5.007407902663822610e-28 6.886111058064929717e-14 4.992493211477223829e-10 4.987557424115841723e-04 1.590040039766421914e+08
2.786666079671082119e+23 4.949612123233513538e-28 6.806631182732062162e-14 4.934874313702466531e-10 4.929990760008678584e-04 1.602393826631916463e+08
2.819202838003179911e+23 4.892485857495820610e-28 6.728072012428998457e-14 4.877920390136064723e-10 4.873090955492958578e-04 1.614843060957275927e+08
2.852119491382797706e+23 4.836021825787286183e-28 6.650423536273454702e-14 4.821623768471498839e-10 4.816850759763427643e-04 1.627388362930977941e+08
2.885420475416141302e+23 4.780212367843459035e-28 6.573675219986468542e-14 4.765976864565071857e-10 4.761262542922627041e-04 1.640030457331474423e+08
2.919110277499011948e+23 4.725049514916609083e-28 6.497816105067566820e-14 4.710972181480431932e-10 4.706318367812714447e-04 1.652770166604892313e+08
2.953193437421401172e+23 4.670525071362652108e-28 6.422834920991868446e-14 4.656602308534975330e-10 4.652010071278961400e-04 1.665608400293600261e+08
2.987674547979383032e+23 4.616630706435806922e-28 6.348720211444699498e-14 4.602859920348805852e-10 4.598329355600517089e-04 1.678546140220498443e+08
3.022558255593909513e+23 4.563358057078082428e-28 6.275460475676121016e-14 4.549737775898148636e-10 4.545267890872410426e-04 1.691584420764130652e+08
3.057849260936975824e+23 4.510698842539225841e-28 6.203044326124547968e-14 4.497228717573510418e-10 4.492817429171124823e-04 1.704724303483415544e+08
3.093552319564952245e+23 4.458644991716670964e-28 6.131460663532694894e-14 4.445325670243870461e-10 4.440969931389739437e-04 1.717966845266131163e+08
3.129672242559552303e+23 4.407188784159801136e-28 6.060698870854501330e-14 4.394021640326977110e-10 4.389717707683221822e-04 1.731313059082638621e+08
3.166213897176043991e+23 4.356323005743172215e-28 5.990749027334564694e-14 4.343309714867070876e-10 4.339053572524524476e-04 1.744763866324094832e+08
3.203182207499146982e+23 4.306041120074425010e-28 5.921602144225697118e-14 4.293183060619952884e-10 4.288971015433001594e-04 1.758320039593150020e+08
3.240582155106567491e+23 4.256337456769286964e-28 5.853250423701837840e-14 4.243634923146003568e-10 4.239464388503044810e-04 1.771982134693430066e+08
3.278418779740278851e+23 4.207207417795432828e-28 5.785687542618982230e-14 4.194658625911475740e-10 4.190529111929951330e-04 1.785750410432429314e+08
3.316697179985666564e+23 4.158647703160506076e-28 5.718908962877925534e-14 4.146247569398226992e-10 4.142161898803269223e-04 1.799624734710692465e+08
3.355422513958468735e+23 4.110652219975653425e-28 5.652906305630735612e-14 4.098395230222361846e-10 4.094356680387710424e-04 1.813605750958862305e+08
